"きっちり","kitchiri","adv","tightly","彼女はドアをきっちり閉めた","She closed the door tightly"
"砂漠","sabaku","n","desert","見渡す限り砂漠が広がっている","The desert stretches as far as we can see"
"エレベーター","erebeetaa","n","elevator","三階までエレベーターに乗った","I took the elevator to the third floor"
"浅い","asai","i-adj","shallow","プールの浅いところへ行った","I went to the shallow end of the pool"
"カバー","kabaa","n","cover","車にカバーをかぶせた","I put a cover over my car"
"交代（する）","koutai(suru)","n","change, shift v take turns","私達は交代で運転した","We took turns at driving"
"資源","shigen","n","resource","オーストラリアは天然資源に恵まれている","Australia is rich in natural resources"
"現実的","genjitsu-teki","na-adj","realistic","彼の夢がより現実的になった","His dream became more realistic"
"苦笑","kushou","v","wry smile","彼はそれを聞いて苦笑した","When he heard that he gave a wry smile"
"餃子","gyouza","n","Chinese dumpling","家で餃子を作った","I made some Chinese dumplings at home"
"食堂","shokudou","n","cafeteria, dining room","食堂はどこですか","Where is the cafeteria?"
"もっぱら","moppara","adv","entirely","彼らは結婚するというもっぱらのうわさだ","Everyone is saying that they are going to get married"
"締結（する）","teiketsu(suru)","n","conclusion v conclude","政府は友好条約を締結した","The government concluded a treaty of friendship"
"裸","hadaka","n","naked, nude","温泉は裸で入浴してください","Please bathe naked in the hot spring"
"そうこう","soukou","adv","in the meantime","そうこうするうちに、日が暮れてしまった","In the meantime it became dark"
"イライラ（する）","iraira(suru)","v","be annoyed, be irritated, be impatient","隣の部屋の騒音はイライラする","My next-door neighbor’s noise is annoying"
"収集（する）","shuushuu(suru)","n","collection v collect","ゴミの収集は毎週火曜日です","Garbage collection is every Tuesday"
"記者","kisha","n","journalist, reporter","私は政治記者になりたい","I want to be a political journalist"
"脱出（する）","dasshutsu(suru)","n","escape v escape, break out","彼は刑務所から脱出した","He broke out of prison"
"呼び出す","yobidasu","v","call, summon","友達を呼び出しカラオケへ行った","I called my friend and we went to karaoke"
"主流","shuryuu","n","mainstream","高校では制服が主流だ","In high schools, school uniform is mainstream"
"さほど","sahodo","adv","(not) particularly","お酒がさほど好きじゃありません","I am not particularly fond of sake"
"事務","jimu","n","office work","事務は機械化されつつある","Office work is becoming mechanized"
"付け加える","tsukekuwaeru","v","add","何か付け加えることはありませんか","Would you like to add anything?"
"国々","kuniguni","n","countries","私は様々な国々を旅行した","I’ve traveled in various countries"
"地球上","chikyuu-jou","n","on the earth","地球上には七つの大陸がある","There are seven continents on the earth"
"大企業","dai-kigyou","n","big business","兄は大企業に就職した","My elder brother got a position in a big company"
"倒す","taosu","v","knock down","彼はボクシングでチャンピオンを倒した","He knocked down the champion in a boxing match"
"写る","utsuru","v","photograph","彼女はきれいに写っていた","She photographed very well"
"漏らす","morasu","v","betray","彼女は彼の秘密を漏らした","She betrayed his secret"
"上達（する）","joutatsu(suru)","n","improvement v improve, progress","彼女は中国語が上達している","She is improving in her Chinese"
"故郷","furusato","n","hometown","故郷を離れるのは寂しい","I feel sad that I left my hometown"
"行使","koushi(suru)","n","exercise","投票権を行使した","They exercised the right to vote"
"表明（する）","hyoumei(suru)","n","expression, manifestation v express, manifest","大統領は遺憾の意を表明した","The President expressed his regret"
"読書","dokusho","n","reading","読書の秋です","Fall is the best season for reading"
"都","miyako","n","capital","パリはファッションの都だ","Paris is the fashion capital"
"ずれる","zureru","v","be out of step, slip","あなたの考えは今の時代からずれている","Your ideas are out of step with the times"
"通用（する）","tsuuyou(suru)","n","currency v accept, obtain","この店ではクレジットカードしか通用しない","This shop accepts only credit cards"
"支障","shishou","n","obstacle","校長の考えはよい教育の支障となっている","The principal’s ideas are an obstacle to good education"
"カウンター","kauntaa","n","counter","カウンターで支払ってください","Please pay at the counter"
"大規模","dai-kibo","na-adj","large-scale","大規模に店を経営している","He is doing business on a large scale"
"大家さん","ooya-san","n","landlord, owner","大家さんは家賃を上げたいそうだ","The landlord says he wants to raise the rent"
"昨夜","sakuya","n","last night","昨夜はほとんど眠れなかった","I slept very little last night"
"角","kado","n","corner","あの角を右に曲がってください","Please turn right at the corner"
"ニコニコ（する）","nikoniko(suru)","v","smile adv smiling","その赤ちゃんはいつもニコニコしている","The baby is always smiling"
"三日間","mik-kakan","n","three days","三日間晴れが続いた","The weather stayed fine for three days"
"撫でる","naderu","v","stroke","子猫は撫でられるのが好きだ","The kitten loves being stroked"
"金利","kinri","n","interest","銀行は金利を上げた","The bank raised the rate of interest"
"わくわく（する）","wakuwaku(suru)","v","be bubbling; be excited","明日は遠足なのでわくわくする","I am excited about tomorrow’s day trip"
"仮定（する）","katei(suru)","n","assumption, supposition v assume, suppose","その話が本当だと仮定しよう","Let’s suppose the story is true"
"引きずる","hikizuru","v","drag, trail","彼女の長いドレスは床を引きずっていた","Her long dress trailed on the floor"
"バラバラ","barabara","na-adj","separate","私は家族とバラバラに住んでいる","I live separate from my family"
"依存（する）","izon(suru)","n","dependence, reliance v depend, rely","彼女の助けに依存できない","You can’t rely on her help"
"様","sama","n","Mr , Mrs , Miss , Ms","スミス様、フロントまでお越し下さい","Mr Smith, please come to the front desk"
"同居（する）","doukyo(suru)","n","coexistence, living together v live together, live with","兄は両親と同居している","My elder brother lives with our parents"
"スカート","sukaato","n","skirt","彼女は今日ロングスカートをはいている","She is wearing a long skirt today"
"柄","gara","n","pattern, character","彼女は花柄のドレスを着ている","She is wearing a floral-patterned dress"
"回数","kaisuu","n","frequency","今年は日本は地震の回数が多い","The frequency of earthquakes in Japan is higher this year"
"ユーザー","yuuzaa","n","user","ここにユーザーのフルネームを入れてください","Please type the user’s full name here"
"筆者","hissha","n","writer, author","筆者が言おうとしていることがわからない","I don’t understand what the writer is trying to say"
"筆","fude","n","brush","カンバスに筆を走らせた","I swept a brush across the canvas"
"制約（する）","seiyaku(suru)","n","restriction, constraint v restrict, constrain","ここでの生活は時間的な制約がない","Life here has no time constraints"
"絵本","ehon","n","picture book","子供に絵本を読んであげた","I read my child a picture book"
"町中","machinaka","n","downtown","町中に住んでいます","I’m living downtown"
"著者","chosha","n","author, writer","この本の著者は誰ですか","Who is the author of this book?"
"芽","me","n","bud, shoot","芽が出て花が咲いた","Buds appeared and blossomed"
"担当者","tantou-sha","n","person in charge","担当者が説明するでしょう","The man in charge will explain"
"嵐","arashi","n","storm","嵐の前の静けさだった","It was the calm before the storm"
"厚生省","kousei-shou","n","Ministry of Welfare","厚生省は在宅ケアを推進した","The Ministry of Welfare promoted home care"
"豆","mame","n","bean, pea","豆から豆腐を作った","I made bean curd from soy beans"
"損","son","n","loss, damage","もし今買わなかったら大変な損になるでしょう","If you don’t buy it now, it will be a great loss"
"肝心","kanjin","na-adj","main, essential, important","肝心なことはすぐにそれを実行することだ","What is the most important thing is that you do it at once"
"保育園","hoiku-en","n","nursery school, day care","子供を保育園に迎えに行った","I picked up my child from day care"
"ポスト","posuto","n","post, postbox, mailbox","今日手紙をポストに投函した","I took a letter to the post today"
"呼びかける","yobikakeru","v","call out, appeal","道路の向こう側から呼びかけた","I called a man from across the street"
"余談","yodan","n","digression","余談だが、彼の名前は長い","By the way, he has a long name"
"凝る","koru","v","be absorbed, be devoted; become stiff","彼が何か始めると凝る性質だ","When he begins to do anything, he devotes himself to it"
"水道","suidou","n","water supply","水道が止まった","Our water supply was cut off"
"人形","ningyou","n","doll","彼女は色々な人形を持っている","She has a variety of dolls"
"狙い","nerai","n","aim, target","この論文の狙いはいい","The aim of this essay is good"
"決断（する）","ketsudan(suru)","n","decision v decide","それはいい決断だ","You made a good decision"
"大切さ","taisetsu-sa","n","importance","先生は日々の練習の大切さを強調した","The teacher stressed the importance of daily practice"
"よそ","yoso","n","other, elsewhere","この商品はよそでは買えません","You can’t buy this item at other shops"
"蚊","ka","n","mosquito","昨日の夜はたくさん蚊に刺された","I was bitten by mosquitoes a lot last night"
"監視（する）","kanshi(suru)","n","observation v watch","彼を厳しく監視しなければならない","We have to keep him under observation"
"同年","dounen","n","same year","私達は同年に会社に入った","We were employed in the same year"
"あっさり","assari","adv","easily, flatly, simple, plain","私はあっさりした料理が好きだ","I prefer plain food"
"微笑む","hohoemu","v","smile","母は優しく微笑んだ","Mother smiled kindly"
"駆け付ける","kaketsukeru","v","run, rush","警察は現場に駆け付けた","The police rushed to the scene"
"ゴール","gooru","n","goal","選手はゴールを決めた","The player scored a goal"
"三本","san-bon","n","three (long/cylindrical objects)","鉛筆を三本ください","Please give me three pencils"
"棚","tana","n","shelf","棚の上に本がある","The books are on the shelf"
"しっぽ","shippo","n","tail","犬がしっぽを振った","The dog wagged its tail"
"虐待（する）","gyakutai(suru)","n","abuse v abuse","子供の虐待は深刻な問題だ","Child abuse is a serious problem"
"然り","shikari","v","(Classical) to be so","親が親なら子供も然りだ","If the parents do not behave well, the children will be like them"
"正常","seijou","na-adj","normal","体温は正常です","Body temperature is normal"
"配布（する）","haifu(suru)","n","distribution v distribute","先生は遠足のチラシを配布した","The teacher distributed handouts about the excursion"
"持ち上げる","mochiageru","v","lift, raise","この重い荷物を持ち上げてください","Please lift this heavy baggage"
"見送る","miokuru","v","see off","友達を空港まで見送りに行った","I went to see my friend off at the airport"
"引き継ぐ","hikitsugu","v","take over","息子が会社を引き継いだ","His son took over the company"
"ジャズ","jazu","n","jazz","彼はジャズに夢中だ","He is keen on jazz"
"次いで","tsuide","adv","next, after that","アマゾン川はナイル川に次いで長い川だ","The Amazon is the longest river in the world after the Nile"
"向き","muki","n","direction, aspect; suitable","この家は南向きだ","This house has a southern aspect"
"安全性","anzen-sei","n","safety, security","コンピューターの安全性を高めなければならない","I must improve my computer security"
"国境","kokkyou","n","border","国境を越えた","I crossed the border"
"包丁","houchou","n","kitchen knife","この包丁はよく切れる","This kitchen knife can cut very well"
"キー","kii","n","key","彼は車のキーを回した","He turned the key"
"どきどき（する）","dokidoki(suru)","v","throb, beat fast","階段を上っただけで、心臓がどきどきした","My heart pounded simply because I went up the stairs"
"賑わう","nigiwau","v","be crowded with","ビーチはたくさんの人で賑わっていた","The beach was crowded with many people"
"地獄","jigoku","n","hell","彼女にとって学校は地獄だ","The school is hell for her"
"豪華","gouka","na-adj","luxurious, gorgeous","ハワイで豪華なホテルに泊まった","I stayed in a luxury hotel in Hawaii"
"救急車","kyuukyuu-sha","n","ambulance","救急車を呼んでください","Please call an ambulance"
"不動産","fu-dousan","n","real estate, property","最近不動産の価値が高くなった","The value of real estate has increased recently"
"広まる","hiromaru","v","spread, get around","そのうわさはすぐ広まった","The rumor got around quickly"
"外出（する）","gaishutsu(suru)","n","going out, outing v go out","彼女はめったに外出しない","She seldom goes out"
"グラス","gurasu","n","glass","グラスにワインを注いだ","I poured wine into a glass"
"曲げる","mageru","v","bend, twist","体を曲げて伸ばしましょう","Bend your body and stretch"
"屋敷","yashiki","n","mansion, residence, estate","なんて素敵なお屋敷なんでしょう！","What a wonderful residence you have!"
"専門的","senmon-teki","na-adj","technical, academic","専門的な経験がない人は雇えません","We can’t employ anyone who lacks technical experience"
"切り替える","kirikaeru","v","switch, change","明かりを赤から緑に切り替えた","The lights switched from red to green"
"染める","someru","v","dye, color","私の母は白髪を黒く染めた","My mum dyed her white hair black"
"スキー場","sukii-jou","n","ski ground, ski resort","私達はスキー場で偶然会いました","We happened to meet at a ski resort"
"ヒント","hinto","n","hint, clue","彼にヒントを与えた","I gave him a hint"
"講義","kougi","n","lecture","有名な教授の講義を書き留めた","I took notes of the famous professor’s lecture"
"裏切る","uragiru","v","betray","友達の信頼を裏切らないようにしなさい","Never betray the trust of your friends"
"余地","yochi","n","room, space","疑う余地はない","There is no room for doubt"
"富む","tomu","v","be rich (in); grow","この野菜はビタミンCに富んでいる","This vegetable is rich in vitamin C"
"手書き","tegaki","n","handwriting","彼女はいつもきれいな手書きの文字を書きます","She always writes in neat handwriting"
"ブーム","buumu","n","boom","今は世界的な健康ブームだ","Nowadays, there is a worldwide health boom"
"鬼","oni","n","ogre, devil, demon","野球のコーチは鬼の形相で叫んだ","My baseball coach shouted with a face like thunder"
"似合う","niau","v","suit","その帽子はよくお似合いです","That hat suits you well"
"節約（する）","setsuyaku(suru)","n","saving, economy v save, economize on","水を節約して使ってください","Please use the water sparingly"
"実績","jisseki","n","achievement","今年彼は素晴らしい実績をあげている","He has an impressive record of achievement this year"
"訳す","yakusu","v","translate","英語を日本語に訳した","I translated English into Japanese"
"奴ら","yatsu-ra","n","guys, fellows","悪い奴らと遊ぶな","Don’t mess around with bad guys"
"キッチン","kitchin","n","kitchen","キッチンからいいにおいがした","A good smell came from the kitchen"
"課する","kasuru","v","assign, charge, impose","あの会社は社員にとても厳しいノルマを課しているそうだ","The company has imposed a very strict quota on the workers"
"養う","yashinau","v","bring up, keep, support","彼は大家族を養っている","He has a large family to support"
"別々","betsubetsu","na-adj","separate, individual","別々に払います","We will pay separately"
"手足","teashi","n","limb","彼は手足が大きい","He has large limbs"
"物価","bukka","n","prices","今月は物価が上がった","This month prices have gone up"
"部品","buhin","n","parts, components","この会社は自動車の部品を作っている","This company makes components for automobiles"
"最適","saiteki","na-adj","best, optimum","彼女はこの会社に最適な人だ","She is the best person for this company"
"宿題","shukudai","n","homework","宿題がたくさんある","We have a lot of homework"
"氏名","shimei","n","name","ここに住所・氏名を書きなさい","Write your name and address here"
"ダンス","dansu","n","dancing","彼はダンスに夢中だ","He is crazy about dancing"
"溶かす","tokasu","v","dissolve; melt","フライパンにバターを溶かした","I melted butter in a frying pan"
"人種","jinshu","n","race","アメリカには様々な人種がいます","There are various races in the United States of America"
"歌手","kashu","n","singer","彼は美しい声の歌手だ","He is a singer with a beautiful voice"
"銀","gin","n","silver","私はオリンピックで銀メダルを取った","I won a silver medal in the Olympics"
"ルート","ruuto","n","route","山頂に登る新しいルートを登った","I climbed a new route to the top of the mountain"
"従兄弟","itoko","n","cousin","彼らは私の従兄弟です","They are my cousins"
"概ね","oomune","adv","mostly, mainly, generally","私の勘は概ね当たっている","My hunch proved mainly right"
"往復","oufuku","n","round trip","往復切符をください","A return ticket, please"
"起源","kigen","n","origin","この言葉の起源はドイツ語だ","This word is German in origin"
"広場","hiroba","n","square, plaza","その広場に鳩がたくさんいる","There are many pigeons in the square"
"レモン","remon","n","lemon","彼女は紅茶にレモンをしぼった","She squeezed a lemon for tea"
"円滑","enkatsu","na-adj","smooth","料理の手順が円滑に進んだ","The cooking process went smoothly"
"広大","koudai","na-adj","vast, huge, extensive","サハラは広大な砂漠だ","The Sahara is a vast desert"
"カップル","kappuru","n","couple","彼らはお似合いのカップルだ","They make a good couple"
"納豆","nattou","n","fermented soybeans","納豆はねばねばしている","Fermented soybeans are sticky"
"堂々","doudou","adv","nobly, openly","彼は堂々と振る舞っていた","He was acting nobly"
"肝臓","kanzou","n","liver","この薬は肝臓に効きます","These pills act on the liver"
"味わえる","ajiwaeru","v","can taste, can enjoy","このレストランは南国の雰囲気が味わえます","You can enjoy a tropical atmosphere at this restaurant"
"電源","dengen","n","power supply","コンピューターの電源を入れた","I turned on the power to the computer"
"分割（する）","bunkatsu(suru)","n","division v divide","分割払いでお願いします","I will pay by installments, please"
"縮小（する）","shukushou(suru)","n","reduction v reduce","画像を縮小して送ってください","Please reduce image size before sending"
"練る","neru","v","knead; polish; elaborate","私達は計画を細かく練る必要があります","We need to refine the plan in detail"
"飲み込む","nomikomu","v","swallow","私は急いで飴を飲み込んだ","I swallowed a candy hastily"
"職人","shokunin","n","craftsman, workman","彼は立派な職人だ","He is a fine craftsman"
"キャラクター","kyarakutaa","n","character","この漫画のキャラクターは子供たちに人気があります","This cartoon character is popular among children"
"大地","daichi","n","earth, ground","雪が大地を覆った","Snow covered the ground"
"具","gu","n","ingredient","すべての具を混ぜて煮てください","Please combine all the ingredients and simmer"
"戸惑う","tomadou","v","confuse, puzzle","彼女はその状況に戸惑った","She was confused by the situation"
"寂しさ","sabishi-sa","n","loneliness","お酒で寂しさを紛らわした","I drank my loneliness away"
"吐く","tsuku","v","tell (a lie); sigh","彼女は深いため息を吐いた","She gave a deep sigh"
"カーテン","kaaten","n","curtain","カーテンを開けましょうか","Shall I open the curtains?"
"情けない","nasakenai","i-adj","miserable","情けない姿をしているね","You look so miserable"
"飯","meshi","n","rice","同じ釜の飯を食べた仲間だ","We eat at the same table"
"幼児","youji","n","infant","毎日幼児のための食事を作っています","I make food for infants every day"
"法案","houan","n","bill","法案は国会を通過した","The bill cleared the Diet"
"病","yamai","n","illness, disease","その病の原因は何ですか","What is the cause of that disease?"
"切符","kippu","n","ticket","飛行機の切符を予約した","I booked an airline ticket"
"消滅（する）","shoumetsu(suru)","n","disappearance v disappear","酸素がなかったら生き物は消滅していただろう","Without oxygen, living things would have disappeared"
"障害者","shougai-sha","n","disabled person, handicapped person","障害者のための学校を始めた","I started a school for handicapped people"
"台","dai","n","stand, rack","台に楽譜を載せた","I put the music on a music stand"
"面白さ","omoshiro-sa","n","interest, fun","あの小説の面白さがわからない","I don’t understand what’s interesting about that novel"
"生まれ","umare","n","birth; birthplace","彼は東京生まれだ","He was born in Tokyo"
"保有（する）","hoyuu(suru)","n","possession v hold, possess","自分の会社の株を保有しています","I hold shares in my own company"
"反発（する）","hanpatsu(suru)","n","repulsion, resistance v react, resist, rebel, repel","私は親の考えに反発した","I rebelled against my parents’ way of thinking"
"アレンジ（する）","arenji(suru)","n","arrangement v arrange","プレゼントでアレンジされた花をもらった","I got an arrangement of flowers as a present"
"しつけ","shitsuke","n","tacking (sewing); discipline","彼は家でのしつけの良さがわかります","You can see that he’s had good discipline at home"
"指導者","shidou-sha","n","leader, coach","彼は有名な指導者だ","He is a famous leader"
"原理","genri","n","principle","彼はてこの原理を使って石を動かした","He moved the stone using the principle of the lever"
"金属","kinzoku","n","metal","金属バットは重いです","A metal baseball bat is heavy"
"しわ","shiwa","n","wrinkle, line","祖母の顔はしわだらけだ","My grandmother has lots of lines on her face"
"思い浮かべる","omoiukaberu","v","recall, remember","私は家族の顔を思い浮かべた","I remembered the faces of my family"
"一分","ip-pun","n","one minute","私の家は駅から徒歩一分です","My house is about one minute’s walk from the station"
"当面","toumen","n","present, current; for the time being","当面の問題は失業についてです","The current problem concerns unemployment"
"貯金","chokin","n","savings, deposit","彼女の貯金は少ない","She has few savings"
"技術的","gijutsu-teki","na-adj","technical, practical","この作業は技術的に不可能だ","This operation is technically impossible"
"四歳","yon-sai","n","four years old","私のペットは四歳になりました","My pet has turned four years old"
"ダンボール","danbooru","n","cardboard","この部屋に積み上げられたダンボールの山がある","There are piles of cardboard boxes in this room"
"名乗る","nanoru","v","give one’s name","彼はどうして偽名を名乗ったのだろうか","I wonder why he gave a false name"
"生き残る","ikinokoru","v","survive","私はその事故で生き残った","I survived the accident"
"演技","engi","n","performance","彼女のスケートの演技はすばらしかった","Her skating performance was brilliant"
"取り巻く","torimaku","v","surround, enclose","大学に入ると、彼を取り巻く環境が変化した","When he entered university, the environment surrounding him changed"
"体質","taishitsu","n","constitution (physical)","湿気の多い気候は彼の体質に合わなかった","The humid climate did not agree with his constitution"
"参加者","sanka-sha","n","participant","その講演会の参加者の大部分は女性だった","The majority of the participants at the lecture meeting were women"
"第三者","dai-san-sha","n","outsider, third party","第三者として意見を聞かせてください","Please give us your opinion as a third party"
"感性","kansei","n","sensitivity, sensibility","彼は音楽に対する鋭い感性を持っている","He has an acute sensitivity for music"
"谷","tani","n","valley; ravine, gorge","川は谷の中を曲がりくねっている","The river winds through the valley"
"本社","honsha","n","head office","彼は本社から九州支社に転勤になった","He was transferred from the head office to a branch in Kyushu"
"都度","tsudo","n","every time","彼は上京の都度お土産を持って来てくれる","Every time he comes up to Tokyo, he brings us a souvenir"
"ぼんやり（する）","bon’yari(suru)","adv","vacantly, vaguely, dimly v be vague, be blurred","彼女は授業中ぼんやり窓の外を見ていた","She was idly looking out of the window in class"
"死者","shisha","n","dead","この事故で死者と行方不明者が多数出た","There were many dead and missing people as a result of the accident"
"四季","shiki","n","four seasons","日本は四季がはっきりしています","The four seasons are clearly defined in Japan"
"倒産（する）","tousan(suru)","n","bankruptcy v go bankrupt","その会社は倒産した","The company went bankrupt"
"ニュージーランド","nyuujiirando","n","New Zealand","ニュージーランドの首都はウェリントンです","The capital of New Zealand is Wellington"
"センター","sentaa","n","center","私は今、国際交流のセンターで働いています","I’m working at the Center for International Exchange now"
"保全（する）","hozen(suru)","n","preservation, maintenance v preserve, maintain","彼はこの島で環境の保全のために働いている","He is working to preserve the environment on this island"
"結合（する）","ketsugou(suru)","n","combination v combine, join","ロープウェイで二つの島を結合させた","The two islands were linked with a ropeway"
"発送（する）","hassou(suru)","n",", v send, ship, dispatch","結婚式の招待状を昨日発送しました","I sent out the wedding invitations yesterday"
"パンツ","pantsu","n","pants, trousers; shorts, underpants","今日の彼女はパンツとジャケットで出社した","She came to the office wearing pants and a jacket today"
"ぐるぐる","guruguru","adv","round and round","犬は庭をぐるぐる駆け回った","The dog ran round and round the garden"
"ナンバー","nanbaa","n","number","ひき逃げの車のナンバーを書き留めた","I wrote down the number of the hit-and-run driver’s car"
"持ち主","mochinushi","n","owner","この別荘の持ち主は誰ですか","Who owns this cottage?"
"到底","toutei","adv","(cannot) possibly, no matter how","彼の行動は到底理解できない","I can’t possibly understand his behavior"
"夕日","yuuhi","n","evening sun, sunset","私は今までこんなきれいな夕日を見たことがない","I have never seen such a beautiful sunset"
"乗り換える","norikaeru","v","change, transfer","次の駅で電車からバスに乗り換えなければならない","We have to change from the train to a bus at the next station"
"リストラ","risutora","n","restructuring, downsizing","我が社は不況のためリストラしなければならない","Our company has to downsize because of the recession"
"答弁","touben","n","answer, defense","首相に替わって大臣が答弁に立った","The Minister stood up to answer for the Prime Minister"
"哲学","tetsugaku","n","philosophy","私の兄は哲学を専攻しています","My brother is majoring in philosophy"
"おかしな","okashina","adn","funny, ridiculous","彼はおかしな格好をしていたのでからかった","I teased him because he was wearing funny clothes"
"当事者","touji-sha","n","parties concerned","彼はその事件の当事者として法廷に立った","He stood up in court as a party directly concerned with the affair"
"シーズン","shiizun","n","season","桜のシーズンはたくさんの人で賑わいます","The cherry blossom season is busy with lots of people"
"品","shina","n","goods, article","この店では色々な品を売っています","They sell articles of all kinds at this shop"
"一員","ichiin","n","member","彼は野球部の一員だ","He is a member of the baseball club"
"確定（する）","kakutei(suru)","n","determination, decision v determine, decide","彼の落選が確定した","It was determined that he had lost the election"
"混ぜ合わせる","mazeawaseru","v","mix","二つのものを混ぜ合わせると危険です","It’s dangerous to mix the two"
"あれこれ","arekore","adv","this and that","休み時間に学生たちはあれこれと話しています","Students are talking about this and that during recess"
"分布（する）","bunpu(suru)","n","distribution v distribute","その植物は世界中に広く分布しています","The plant is distributed widely throughout the world"
"観客","kankyaku","n","audience","演奏者の登場で観客は静まり返った","The audience fell silent when the player entered"
"鮎","ayu","n","sweetfish, ayu","夏休みに川で鮎を釣った","I fished for ayu in the river during the summer holidays"
"正午","shougo","n","noon, midday","会議は正午まで続いた","The meeting ran on until midday"
"首都","shuto","n","capital city","東京は日本の首都だ","Tokyo is the capital of Japan"
"体内","tainai","n","inside the body","マラソン選手は体内にエネルギーを蓄えている","The marathon runners are storing energy in the body"
"調和（する）","chouwa(suru)","n","harmony, balance v harmonize, match","あの旅館は景色と調和していた","That inn was in harmony with the scenery"
"権威","ken’i","n","authority","私の兄は科学の権威です","My brother is an authority on science"
"シンガポール","shingapooru","n","Singapore","シンガポールはマーライオンが有名です","Singapore is famous for the Merlion"
"酔う","you","v","get drunk, feel sick","彼は酔っても態度が変わらない","His behavior doesn’t change even when he has been drinking"
"最低限","saitei-gen","n","minimum","来月の出費は最低限に抑えなければならない","You must keep your expenditure next month to a minimum"
"傷つく","kizutsuku","v","be injured, be hurt","彼女は彼の乱暴な言葉で傷ついた","She was hurt by his rude words"
"カボチャ","kabocha","n","pumpkin","ハロウィーンでカボチャのスープを作った","I made pumpkin soup for Halloween"
"老後","rougo","n","old age","老後は気楽に過ごしたいです","I want to live comfortably in my old age"
"当てはまる","atehamaru","v","apply","彼が言ったことは学生にも当てはまる","What he has said applies to the student too"
"害","gai","n","harm, damage","たばこは健康に害があるので気をつけましょう","Please be careful because smoking is harmful to your health"
"稽古（する）","keiko(suru)","n","practice, exercise v practice","娘は五歳からピアノの稽古をしている","My daughter has been practicing on the piano since she was five years old"
"一位","ichi-i","n","first prize","彼女はヴァイオリンコンテストで一位になった","She won first prize in a violin contest"
"率いる","hikiiru","v","head, lead, command","私は学生を率いて博物館へ行った","I led my students to the museum"
"前者","zensha","n","former","この二つの案のうち、私は前者より後者の方がいい","Of these two plans, I prefer the latter to the former"
"数人","suu-nin","n","several people","今日は数人の学生が欠席した","Several students were absent today"
"創造（する）","souzou(suru)","n","creation v create","神は天と地を創造した","God created heaven and earth"
"届け出","todokede","n","report, notification","今日結婚の届け出を出した","I submitted a marriage notification today"
"荻窪","ogikubo","n","Ogikubo (place name)","荻窪で有名なラーメン店に行って食べた","We went to eat at a famous noodle shop in Ogikubo"
"スイッチ","suitchi","n","switch","このスイッチを押せばカーテンが開きます","If you press this switch the curtains will open"
"試み","kokoromi","n","attempt, try","彼は三度目の試みで試験に合格した","He passed the exam on his third attempt"
"歩む","ayumu","v","walk, go through","離婚してお互いに新しい人生を歩んだ","We divorced and each went on to lead a new life"
"立ち止まる","tachidomaru","v","stop, pause","彼はたばこを吸うために立ち止まった","He stopped to smoke"
"いまいち","imaichi","adv","not quite, not really","彼の指導はいまいち理解できない","I don’t really understand his teaching"
"麺","men","n","noodles","麺は一分だけゆでてください","Please boil the noodles for one minute only"
"不安定","fu-antei","na-adj","unstable, uneasy","日本の経済は不安定な状態になった","The Japanese economy became unstable"
"原点","genten","n","starting point, origin","迷った時は原点に立ち返らなければならない","You must go back to the starting point when you can’t make up your mind"
"一向","ikkou","adv","(not) at all; completely","この薬を飲んだが一向に効かなかった","I took the medicine but it did not work at all"
"ジュース","juusu","n","juice","そのジュースは少し酸っぱいです","This juice tastes a little sour"
"軽減（する）","keigen(suru)","n","reduction v reduce","国民は税の軽減を希望しています","The public are hoping for a tax reduction"
"不自由","fu-jiyuu","n","inconvenience; disability","水が不足すると不自由します","A water shortage causes inconvenience"
"悲鳴","himei","n","scream","深夜悲鳴を聞いて駆け付けた","I heard a scream late at night and ran to help"
"落札者","rakusatsu-sha","n","successful bidder","アメリカの落札者がその絵を買った","The successful American bidder bought the picture"
"融資（する）","yuushi(suru)","n","loan v loan, lend","銀行から融資を受けた","I got a loan from the bank"
"破綻（する）","hatan(suru)","n","bankruptcy, collapse v fail, go bankrupt","国の財政は破綻寸前である","The nation’s finances are on the verge of collapse"
"アドレス","adoresu","n","address","メールのアドレスを教えてください","Please tell me your email address"
"励む","hagemu","v","work hard, make efforts","息子は日々学業に励んでいる","My son is studying hard every day"
"双方","souhou","n","both sides, both parties","この問題は双方との話し合いによって解決しなければならない","This problem needs to be solved by discussion with both sides"
"原爆","genbaku","n","atomic bomb","原爆が広島に落とされた","The atomic bomb was dropped on Hiroshima"
"傘","kasa","n","umbrella","電車に傘を忘れた","I left my umbrella on the train"
"チャレンジ","charenji","n","challenge","オリンピック選手は世界記録にチャレンジした","The Olympic athlete challenged the world record"
"炭","sumi","n","charcoal","彼は山で竹を焼いて炭を作った","He burned bamboo to make charcoal in the mountain"
"不意","fui","na-adj","sudden, unexpected n suddenness","昨日家に不意の来客が来た","An unexpected visitor came to my house yesterday"
"リサイクル（する）","risaikuru(suru)","n","recycling v recycle","空き缶をリサイクルします","We recycle waste cans"
"ミルク","miruku","n","milk","床にミルクをこぼした","I spilled milk on the floor"
"子孫","shison","n","descendant; posterity","彼は有名な政治家の子孫です","He is a descendant of a famous politician"
"近頃","chikagoro","n","recently, lately","彼女は近頃太ってきた","She has put on weight recently"
"鞄","kaban","n","bag","教科書は鞄の中です","The textbook is in the bag"
